{@BATCH|Board1|Rev|2500|1||Grading|220517085159|Grader|Cisco-10|testplan_bdg|i3070 09.10p WN(full)
{@BTEST|Analog Incircuit Vacuum off|01|220517085159|000045|0|all||n|1|220517085244||1
{@A-RES|1|-1.409478E+07}
}
{@BLOCK|rn93_s0%pin_4_5|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|r32_3|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|r33_3|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|r34_3|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|r35_3|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|r36_3|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|r37_3|01
{@A-RES|1|-5.565320E+06}
}
{@BLOCK|r38_3|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|r39_3|01
{@A-RES|1|-5.565320E+06}
}
{@BLOCK|r40_3|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|r41_3|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|r42_3|01
{@A-RES|1|-5.565320E+06}
}
{@BLOCK|r43_3|01
{@A-RES|1|-5.565320E+06}
}
{@BLOCK|r46_3|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|r47_3|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|r61|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|r62|01
{@A-RES|1|-5.565320E+06}
}
{@BLOCK|r154|01
{@A-RES|1|-5.565320E+06}
}
{@BLOCK|r158|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|r211|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|r452|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|r454|01
{@A-RES|1|-5.565320E+06}
}
{@BLOCK|r463|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|r468|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|r469|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|r556|01
{@A-RES|1|-5.565320E+06}
}
{@BLOCK|r558|01
{@A-RES|1|-5.565320E+06}
}
{@BLOCK|r559|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|r602|01
{@A-RES|1|-5.429315E+06}
}
{@BLOCK|rn93_s1%pin_2_7|01
{@A-RES|1|+9.995732E+06}
}
{@BLOCK|rn93_s1%pin_3_6|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn93_s1%pin_4_5|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|r44_3|01
{@A-RES|1|-2.267916E+06}
}
{@BLOCK|r45_3|01
{@A-RES|1|-2.267916E+06}
}
{@BLOCK|r48_3|01
{@A-RES|1|-4.453578E+06}
}
{@BLOCK|r113|01
{@A-RES|1|-4.453578E+06}
}
{@BLOCK|r614|01
{@A-RES|1|-4.453578E+06}
}
{@BLOCK|r661|01
{@A-RES|1|-5.565320E+06}
}
{@BLOCK|r665|01
{@A-RES|1|-5.565320E+06}
}
{@BLOCK|r704|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|r705|01
{@A-RES|1|+3.920713E+06}
}
{@BLOCK|r706|01
{@A-RES|1|-5.565320E+06}
}
{@BLOCK|r709|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|r710|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|r711|01
{@A-RES|1|-5.565320E+06}
}
{@BLOCK|r712|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|r940|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|r941|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|r944|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|r945|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|r1053|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|r1203|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|r1204|01
{@A-RES|1|-5.565320E+06}
}
{@BLOCK|r754|01
{@A-RES|1|-4.453578E+06}
}
{@BLOCK|r1223|01
{@A-RES|1|-4.453578E+06}
}
{@BLOCK|r1706|01
{@A-RES|1|-4.453578E+06}
}
{@BLOCK|r1129|01
{@A-RES|1|-3.357626E+07}
}
{@BLOCK|r1132|01
{@A-RES|1|-3.357626E+07}
}
{@BLOCK|r1133|01
{@A-RES|1|-1.227958E+08}
}
{@BLOCK|r1148|01
{@A-RES|1|-1.227958E+08}
}
{@BLOCK|r1151|01
{@A-RES|1|-1.227958E+08}
}
{@BLOCK|r1152|01
{@A-RES|1|-3.357626E+07}
}
{@BLOCK|r1153|01
{@A-RES|1|-3.357626E+07}
}
{@BLOCK|r46|01
{@A-RES|1|+1.132288E+05}
}
{@BLOCK|r114|01
{@A-RES|1|+2.264827E+05}
}
{@BLOCK|r116|01
{@A-RES|1|+2.264827E+05}
}
{@BLOCK|r177|01
{@A-RES|1|+2.264576E+05}
}
{@BLOCK|r216|01
{@A-RES|1|+2.264702E+05}
}
{@BLOCK|r428|01
{@A-RES|1|+2.264702E+05}
}
{@BLOCK|r47|01
{@A-RES|1|-1.721801E+08}
}
{@BLOCK|r206_pm|01
{@A-RES|1|+6.273944E+07}
}
{@BLOCK|r60|01
{@A-RES|1|+2.256028E+05}
}
{@BLOCK|r596|01
{@A-RES|1|+4.512807E+05}
}
{@BLOCK|r662|01
{@A-RES|1|+2.256403E+05}
}
{@BLOCK|r667|01
{@A-RES|1|+4.512557E+05}
}
{@BLOCK|r670|01
{@A-RES|1|+1.504269E+05}
}
{@BLOCK|r674|01
{@A-RES|1|+9.999999E+99}
}
{@BLOCK|r675|01
{@A-RES|1|+2.256278E+05}
}
{@BLOCK|r676|01
{@A-RES|1|+4.512807E+05}
}
{@BLOCK|r677|01
{@A-RES|1|+1.504269E+05}
}
{@BLOCK|r678|01
{@A-RES|1|+2.256278E+05}
}
{@BLOCK|r679|01
{@A-RES|1|+2.256153E+05}
}
{@BLOCK|r867|01
{@A-RES|1|-2.976000E+04}
}
{@BLOCK|r868|01
{@A-RES|1|+2.256278E+05}
}
{@BLOCK|r920|01
{@A-RES|1|+2.256403E+05}
}
{@BLOCK|r353|01
{@A-RES|1|-5.166554E+06}
}
{@BLOCK|r354|01
{@A-RES|1|-5.166554E+06}
}
{@BLOCK|r355|01
{@A-RES|1|-5.166554E+06}
}
{@BLOCK|r37|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|r48|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|r290|01
{@A-RES|1|+5.328315E+08}
}
{@BLOCK|r550|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|r52|01
{@A-RES|1|+4.237773E+07}
}
{@BLOCK|r921|01
{@A-RES|1|+4.512557E+05}
}
{@BLOCK|r53|01
{@A-RES|1|-7.983059E+06}
}
{@BLOCK|r63|01
{@A-RES|1|-1.409478E+07}
}
{@BLOCK|r64|01
{@A-RES|1|-6.012774E+07}
}
{@BLOCK|r256|01
{@A-RES|1|-1.409478E+07}
}
{@BLOCK|r492|01
{@A-RES|1|-1.366129E+07}
}
{@BLOCK|r493|01
{@A-RES|1|-1.366129E+07}
}
{@BLOCK|r540|01
{@A-RES|1|-1.409478E+07}
}
{@BLOCK|r494|01
{@A-RES|1|+1.509885E+05}
}
{@BLOCK|r717|01
{@A-RES|1|+1.509968E+05}
}
{@BLOCK|r748|01
{@A-RES|1|+1.509885E+05}
}
{@BLOCK|r922|00
{@A-RES|0|+2.255789E+01}
}
{@BLOCK|r1194|01
{@A-RES|1|+2.264576E+05}
}
{@BLOCK|r97|01
{@A-RES|1|+1.975576E+09}
}
{@BLOCK|r101|01
{@A-RES|1|+1.975576E+09}
}
{@BLOCK|r164_pm|01
{@A-RES|1|+7.410187E+07}
}
{@BLOCK|r1422|01
{@A-RES|1|-1.176786E+07}
}
{@BLOCK|r55_3|01
{@A-RES|1|-1.113168E+08}
}
{@BLOCK|r73|01
{@A-RES|1|-2.405911E+07}
}
{@BLOCK|r433|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|r76|01
{@A-RES|1|+5.333103E+08}
}
{@BLOCK|r399|01
{@A-RES|1|+9.999999E+99}
}
{@BLOCK|r557|01
{@A-RES|1|+4.104744E+08}
}
{@BLOCK|r562|01
{@A-RES|1|-2.306060E+23}
}
{@BLOCK|r590|01
{@A-RES|1|-3.257924E+07}
}
{@BLOCK|r692|01
{@A-RES|1|-2.434852E+06}
}
{@BLOCK|r693|01
{@A-RES|1|-5.166554E+06}
}
{@BLOCK|r694|01
{@A-RES|1|-5.166554E+06}
}
{@BLOCK|r695|01
{@A-RES|1|-5.166554E+06}
}
{@BLOCK|r698|01
{@A-RES|1|-5.166554E+06}
}
{@BLOCK|r699|01
{@A-RES|1|-5.166554E+06}
}
{@BLOCK|r700|01
{@A-RES|1|-2.434852E+06}
}
{@BLOCK|r296|01
{@A-RES|1|+2.264827E+05}
}
{@BLOCK|r307|01
{@A-RES|1|+2.264702E+05}
}
{@BLOCK|r653|01
{@A-RES|1|+9.995021E+06}
}
{@BLOCK|r654|01
{@A-RES|1|+9.995021E+06}
}
{@BLOCK|r1007|01
{@A-RES|1|+4.112822E+07}
}
{@BLOCK|r1136|01
{@A-RES|1|-4.453578E+06}
}
{@BLOCK|r1142|01
{@A-RES|1|-4.453578E+06}
}
{@BLOCK|r1317|01
{@A-RES|1|-1.227958E+08}
}
{@BLOCK|r701|01
{@A-RES|1|-5.166554E+06}
}
{@BLOCK|r689|01
{@A-RES|1|-3.381799E+08}
}
{@BLOCK|r736|01
{@A-RES|1|-2.405911E+07}
}
{@BLOCK|r853|01
{@A-RES|1|-1.112839E+08}
}
{@BLOCK|r745|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|r768|01
{@A-RES|1|-1.113168E+08}
}
{@BLOCK|r825|01
{@A-RES|1|+7.851094E+07}
}
{@BLOCK|r1324|01
{@A-RES|1|-3.257924E+07}
}
{@BLOCK|rn1_q1%pin_3_6|01
{@A-RES|1|+2.727851E+06}
}
{@BLOCK|rn1_q2%pin_3_6|01
{@A-RES|1|+2.107418E+06}
}
{@BLOCK|r345|01
{@A-RES|1|+4.885620E+06}
}
{@BLOCK|r346|01
{@A-RES|1|+4.885620E+06}
}
{@BLOCK|r347|01
{@A-RES|1|+4.885620E+06}
}
{@BLOCK|r49|01
{@A-RES|1|+2.275904E+05}
}
{@BLOCK|r166|01
{@A-RES|1|+4.551808E+05}
}
{@BLOCK|rn2_q0%pin_1_8|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn2_q0%pin_2_7|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn2_q1%pin_1_8|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn2_q1%pin_2_7|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn2_q2%pin_1_8|01
{@A-RES|1|+3.125191E+07}
}
{@BLOCK|rn2_q2%pin_2_7|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn2_q2%pin_4_5|01
{@A-RES|1|+3.125191E+07}
}
{@BLOCK|rn3_q0%pin_1_8|01
{@A-RES|1|+3.125191E+07}
}
{@BLOCK|rn3_q0%pin_2_7|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn3_q0%pin_3_6|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn3_q0%pin_4_5|01
{@A-RES|1|-8.968727E+07}
}
{@BLOCK|rn3_q1%pin_1_8|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn3_q1%pin_2_7|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn3_q1%pin_3_6|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn3_q1%pin_4_5|01
{@A-RES|1|+3.125191E+07}
}
{@BLOCK|rn3_q2%pin_1_8|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn3_q2%pin_2_7|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|r475|01
{@A-RES|1|+4.555859E+04}
}
{@BLOCK|r477|01
{@A-RES|1|+3.037408E+04}
}
{@BLOCK|r495|01
{@A-RES|1|+9.114471E+04}
}
{@BLOCK|r496|01
{@A-RES|1|+9.114977E+04}
}
{@BLOCK|r566|01
{@A-RES|1|-1.408978E+07}
}
{@BLOCK|r643|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|r691|01
{@A-RES|1|+2.653523E+07}
}
{@BLOCK|rn33_s0%pin_1_8|01
{@A-RES|1|-1.721801E+08}
}
{@BLOCK|rn33_s0%pin_3_6|01
{@A-RES|1|+5.328315E+08}
}
{@BLOCK|rn33_s0%pin_4_5|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn33_s1%pin_2_7|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn33_s1%pin_3_6|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn34_s0%pin_3_6|01
{@A-RES|1|+5.328315E+08}
}
{@BLOCK|rn34_s0%pin_4_5|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn34_s1%pin_1_8|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn34_s1%pin_2_7|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn34_s1%pin_3_6|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn35_s0%pin_3_6|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn35_s0%pin_4_5|01
{@A-RES|1|+5.328315E+08}
}
{@BLOCK|rn35_s1%pin_1_8|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn35_s1%pin_2_7|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn35_s1%pin_3_6|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn36_s0%pin_1_8|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn36_s0%pin_3_6|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn33_s0%pin_2_7|01
{@A-RES|1|-1.721801E+08}
}
{@BLOCK|rn33_s1%pin_1_8|01
{@A-RES|1|-1.721801E+08}
}
{@BLOCK|rn34_s0%pin_1_8|01
{@A-RES|1|-1.721801E+08}
}
{@BLOCK|rn34_s0%pin_2_7|01
{@A-RES|1|+6.273944E+07}
}
{@BLOCK|rn35_s0%pin_1_8|01
{@A-RES|1|+6.273944E+07}
}
{@BLOCK|rn35_s0%pin_2_7|01
{@A-RES|1|-1.721801E+08}
}
{@BLOCK|rn36_s0%pin_2_7|01
{@A-RES|1|-1.721801E+08}
}
{@BLOCK|rn37_s0%pin_1_8|01
{@A-RES|1|-1.721801E+08}
}
{@BLOCK|r1318|01
{@A-RES|1|+2.176300E+07}
}
{@BLOCK|rn2_q0%pin_3_6|01
{@A-RES|1|-1.227958E+08}
}
{@BLOCK|rn2_q0%pin_4_5|01
{@A-RES|1|-3.357626E+07}
}
{@BLOCK|rn2_q1%pin_3_6|01
{@A-RES|1|-1.227958E+08}
}
{@BLOCK|rn2_q1%pin_4_5|01
{@A-RES|1|-1.227958E+08}
}
{@BLOCK|rn2_q2%pin_3_6|01
{@A-RES|1|-1.227958E+08}
}
{@BLOCK|rn36_s1%pin_2_7|01
{@A-RES|1|-3.357626E+07}
}
{@BLOCK|rn37_s1%pin_4_5|01
{@A-RES|1|-1.227958E+08}
}
{@BLOCK|rn36_s0%pin_4_5|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn36_s1%pin_1_8|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn36_s1%pin_3_6|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn37_s0%pin_3_6|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn37_s1%pin_1_8|01
{@A-RES|1|-2.405911E+07}
}
{@BLOCK|rn37_s1%pin_2_7|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn37_s1%pin_3_6|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn43_s0%pin_1_8|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn3_q2%pin_3_6|01
{@A-RES|1|+3.125191E+07}
}
{@BLOCK|rn3_q2%pin_4_5|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn33_s1%pin_4_5|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn34_s1%pin_4_5|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn35_s1%pin_4_5|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn36_s1%pin_4_5|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn43_s1%pin_3_6|01
{@A-RES|1|+3.125191E+07}
}
{@BLOCK|rn43_s1%pin_4_5|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn43_s0%pin_3_6|01
{@A-RES|1|+5.328315E+08}
}
{@BLOCK|rn43_s0%pin_4_5|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn44_s0%pin_1_8|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn44_s0%pin_3_6|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn44_s0%pin_4_5|01
{@A-RES|1|-2.405911E+07}
}
{@BLOCK|rn45_s0%pin_1_8|01
{@A-RES|1|+5.328315E+08}
}
{@BLOCK|rn45_s0%pin_2_7|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn45_s0%pin_3_6|01
{@A-RES|1|+5.328315E+08}
}
{@BLOCK|rn44_s1%pin_1_8|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn44_s1%pin_2_7|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn44_s1%pin_3_6|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn44_s1%pin_4_5|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn45_s1%pin_3_6|01
{@A-RES|1|-8.968727E+07}
}
{@BLOCK|rn45_s1%pin_4_5|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn46_s1%pin_1_8|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn46_s1%pin_2_7|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn45_s0%pin_4_5|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn46_s0%pin_1_8|01
{@A-RES|1|-2.405911E+07}
}
{@BLOCK|rn46_s0%pin_2_7|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn46_s0%pin_3_6|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn46_s0%pin_4_5|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn47_s0%pin_1_8|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn47_s0%pin_3_6|01
{@A-RES|1|-2.405911E+07}
}
{@BLOCK|rn47_s0%pin_4_5|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn46_s1%pin_3_6|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn46_s1%pin_4_5|01
{@A-RES|1|+3.125191E+07}
}
{@BLOCK|rn47_s1%pin_1_8|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn47_s1%pin_2_7|01
{@A-RES|1|+3.125191E+07}
}
{@BLOCK|rn47_s1%pin_3_6|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn53_s1%pin_2_7|01
{@A-RES|1|-8.968727E+07}
}
{@BLOCK|rn53_s1%pin_3_6|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn53_s1%pin_4_5|01
{@A-RES|1|+3.125191E+07}
}
{@BLOCK|rn53_s0%pin_1_8|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn53_s0%pin_3_6|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn53_s0%pin_4_5|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn54_s0%pin_2_7|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn54_s0%pin_3_6|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn54_s0%pin_4_5|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn54_s1%pin_2_7|01
{@A-RES|1|-2.405911E+07}
}
{@BLOCK|rn55_s0%pin_1_8|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn54_s1%pin_1_8|01
{@A-RES|1|+3.125191E+07}
}
{@BLOCK|rn54_s1%pin_3_6|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn54_s1%pin_4_5|01
{@A-RES|1|+3.125191E+07}
}
{@BLOCK|rn55_s1%pin_1_8|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn55_s1%pin_2_7|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn55_s1%pin_3_6|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn55_s1%pin_4_5|01
{@A-RES|1|+3.125191E+07}
}
{@BLOCK|rn56_s1%pin_1_8|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn55_s0%pin_2_7|01
{@A-RES|1|-2.405911E+07}
}
{@BLOCK|rn55_s0%pin_3_6|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn55_s0%pin_4_5|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn56_s0%pin_1_8|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn56_s0%pin_2_7|01
{@A-RES|1|-2.405911E+07}
}
{@BLOCK|rn56_s0%pin_3_6|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn56_s0%pin_4_5|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn57_s0%pin_1_8|01
{@A-RES|1|+5.328315E+08}
}
{@BLOCK|rn37_s0%pin_2_7|01
{@A-RES|1|-1.721801E+08}
}
{@BLOCK|rn37_s0%pin_4_5|01
{@A-RES|1|-1.721801E+08}
}
{@BLOCK|rn43_s0%pin_2_7|01
{@A-RES|1|-1.721801E+08}
}
{@BLOCK|rn44_s0%pin_2_7|01
{@A-RES|1|-1.721801E+08}
}
{@BLOCK|rn47_s0%pin_2_7|01
{@A-RES|1|-1.721801E+08}
}
{@BLOCK|rn53_s0%pin_2_7|01
{@A-RES|1|+6.273944E+07}
}
{@BLOCK|rn54_s0%pin_1_8|01
{@A-RES|1|-1.721801E+08}
}
{@BLOCK|rn63_s0%pin_2_7|01
{@A-RES|1|-1.721801E+08}
}
{@BLOCK|rn56_s1%pin_2_7|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn56_s1%pin_3_6|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn56_s1%pin_4_5|01
{@A-RES|1|+3.125191E+07}
}
{@BLOCK|rn57_s1%pin_1_8|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn57_s1%pin_2_7|01
{@A-RES|1|+3.125191E+07}
}
{@BLOCK|rn57_s1%pin_3_6|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn57_s1%pin_4_5|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn63_s1%pin_1_8|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn57_s0%pin_2_7|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn57_s0%pin_3_6|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn57_s0%pin_4_5|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn63_s0%pin_1_8|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn63_s0%pin_3_6|01
{@A-RES|1|-2.405911E+07}
}
{@BLOCK|rn63_s0%pin_4_5|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn64_s0%pin_1_8|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn64_s0%pin_2_7|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn63_s1%pin_2_7|01
{@A-RES|1|+3.125191E+07}
}
{@BLOCK|rn63_s1%pin_3_6|01
{@A-RES|1|+3.125191E+07}
}
{@BLOCK|rn63_s1%pin_4_5|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn64_s1%pin_1_8|01
{@A-RES|1|-8.968727E+07}
}
{@BLOCK|rn64_s1%pin_2_7|01
{@A-RES|1|+3.125191E+07}
}
{@BLOCK|rn64_s1%pin_3_6|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn64_s1%pin_4_5|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn65_s1%pin_1_8|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn64_s0%pin_3_6|01
{@A-RES|1|-2.405911E+07}
}
{@BLOCK|rn64_s0%pin_4_5|01
{@A-RES|1|+5.328315E+08}
}
{@BLOCK|rn65_s0%pin_1_8|01
{@A-RES|1|-2.405911E+07}
}
{@BLOCK|rn65_s0%pin_2_7|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn65_s0%pin_3_6|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn65_s0%pin_4_5|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn66_s0%pin_1_8|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn66_s0%pin_2_7|01
{@A-RES|1|+5.328315E+08}
}
{@BLOCK|rn65_s1%pin_2_7|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn65_s1%pin_3_6|01
{@A-RES|1|-8.968727E+07}
}
{@BLOCK|rn65_s1%pin_4_5|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn66_s1%pin_1_8|01
{@A-RES|1|+3.125191E+07}
}
{@BLOCK|rn66_s1%pin_2_7|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn66_s1%pin_3_6|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn66_s1%pin_4_5|01
{@A-RES|1|-8.968727E+07}
}
{@BLOCK|rn67_s1%pin_1_8|01
{@A-RES|1|-8.968727E+07}
}
{@BLOCK|rn66_s0%pin_3_6|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn66_s0%pin_4_5|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn67_s0%pin_1_8|01
{@A-RES|1|+5.328315E+08}
}
{@BLOCK|rn67_s0%pin_2_7|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn67_s0%pin_3_6|01
{@A-RES|1|+5.328315E+08}
}
{@BLOCK|rn67_s0%pin_4_5|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn69_s0%pin_1_8|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn69_s0%pin_2_7|01
{@A-RES|1|-2.405911E+07}
}
{@BLOCK|rn43_s1%pin_1_8|01
{@A-RES|1|-1.227958E+08}
}
{@BLOCK|rn43_s1%pin_2_7|01
{@A-RES|1|-1.227958E+08}
}
{@BLOCK|rn45_s1%pin_1_8|01
{@A-RES|1|-1.227958E+08}
}
{@BLOCK|rn45_s1%pin_2_7|01
{@A-RES|1|-1.227958E+08}
}
{@BLOCK|rn47_s1%pin_4_5|01
{@A-RES|1|-1.227958E+08}
}
{@BLOCK|rn53_s1%pin_1_8|01
{@A-RES|1|-3.357626E+07}
}
{@BLOCK|rn79_s1%pin_1_8|01
{@A-RES|1|-3.357626E+07}
}
{@BLOCK|rn79_s1%pin_2_7|01
{@A-RES|1|-1.227958E+08}
}
{@BLOCK|rn67_s1%pin_2_7|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn67_s1%pin_3_6|01
{@A-RES|1|+9.593160E+07}
}
